bbl,latitude,longitude,bldgclass,landuse,lotarea,bldgarea,numfloors,unitsres,unitstotal,yearbuilt,footprint_area
1010350060.0,40.7599579,-73.9908783,C5,2.0,2962.0,11700.0,5.0,76.0,76.0,1930.0,2340.0
1010360010.0,40.7601115,-73.9900661,D3,3.0,10042.0,42396.0,6.0,90.0,90.0,1939.0,7066.0
1010360161.0,40.760655,-73.9904342,S3,4.0,1116.0,3480.0,4.0,3.0,4.0,1920.0,870.0
1010360063.0,40.7605864,-73.990658,C7,4.0,4042.0,13030.0,5.0,10.0,12.0,1920.0,2606.0
1010360054.0,40.7604107,-73.9900047,D1,3.0,7531.0,32520.0,6.0,30.0,30.0,1900.0,5420.0
1010360004.0,40.7605068,-73.9907158,C4,2.0,2500.0,9090.0,5.0,18.0,20.0,1930.0,1818.0
1010360057.0,40.7604711,-73.9901491,K4,4.0,1682.0,5198.0,3.0,3.0,4.0,1920.0,1732.6666666666667
1010350012.0,40.7594693,-73.9904849,C7,4.0,2510.0,9647.0,5.0,16.0,17.0,1920.0,1929.4
1010360002.0,40.7603888,-73.9908024,C7,4.0,2500.0,9190.0,5.0,18.0,20.0,1930.0,1838.0
1010360061.0,40.760784,-73.9905894,S5,4.0,1260.0,4440.0,4.0,6.0,7.0,1920.0,1110.0
1010360037.0,40.7598699,-73.9887125,M1,8.0,9225.0,17568.0,4.0,0.0,2.0,1922.0,4392.0
1010360036.0,40.7597573,-73.9883949,D6,4.0,8164.0,39183.0,5.0,70.0,74.0,1890.0,7836.6
1010360041.0,40.7599605,-73.9889291,O5,5.0,4418.0,24308.0,6.0,0.0,6.0,1928.0,4051.3333333333335
1010360043.0,40.7600209,-73.989077,S3,4.0,1673.0,2472.0,3.0,3.0,4.0,1920.0,824.0
1010360045.0,40.7600813,-73.9892178,C7,4.0,4017.0,7316.0,3.0,12.0,14.0,1920.0,2438.6666666666665
1010360033.0,40.7596146,-73.9884093,K2,5.0,1881.0,5265.0,3.0,0.0,2.0,1940.0,1755.0
1010360029.0,40.7594828,-73.9885646,D6,4.0,10041.0,126778.0,17.0,176.0,182.0,1966.0,7457.529411764706
1010350057.0,40.7598481,-73.9906184,P2,8.0,2510.0,8850.0,3.0,0.0,3.0,1925.0,2950.0
1010360005.0,40.760279,-73.9904631,C7,4.0,10042.0,39736.0,5.0,80.0,81.0,1920.0,7947.2
1010340029.0,40.7581847,-73.9895105,J9,5.0,6000.0,24000.0,3.0,0.0,8.0,1929.0,8000.0
1010350047.0,40.7595845,-73.9899904,D6,4.0,12301.0,121156.0,12.0,130.0,133.0,1964.0,10096.333333333334
1010330021.0,40.7579185,-73.9906873,C7,4.0,2510.0,9203.0,5.0,12.0,13.0,1930.0,1840.6
1010350054.0,40.759752,-73.9903838,C4,2.0,2510.0,9975.0,5.0,20.0,20.0,1920.0,1995.0
1010360157.0,40.7604931,-73.9902032,C7,4.0,1682.0,2752.0,3.0,12.0,13.0,1920.0,917.3333333333334
1010360003.0,40.7604464,-73.9907591,C6,2.0,2500.0,9090.0,5.0,15.0,17.0,1900.0,1818.0
1010360046.0,40.7601197,-73.9893117,C1,2.0,2008.0,3952.0,3.0,7.0,7.0,1920.0,1317.3333333333333
1010340007.0,40.7588271,-73.9909037,D3,3.0,5000.0,17600.0,6.0,24.0,25.0,1988.0,2933.3333333333335
1010360020.0,40.7598013,-73.9893261,K1,5.0,1978.0,1095.0,1.0,0.0,1.0,1930.0,1095.0
1014000041.0,40.7659581,-73.9640369,A4,1.0,1858.0,3786.0,5.0,1.0,1.0,1899.0,757.2
1013990025.0,40.7653217,-73.9652358,A4,1.0,2008.0,6716.0,5.0,1.0,1.0,1899.0,1343.2
1013990031.0,40.7651185,-73.9647558,A4,1.0,1501.0,2703.0,3.0,1.0,1.0,1899.0,901.0
1013800069.0,40.7682955,-73.9694978,D4,3.0,11067.0,94479.0,11.0,16.0,16.0,1920.0,8589.0
1013810069.0,40.7689706,-73.9691365,D4,3.0,8400.0,93515.0,12.0,15.0,15.0,1928.0,7792.916666666667
1013790056.0,40.7672332,-73.9691084,K4,4.0,7125.0,36512.0,4.0,0.0,6.0,2011.0,9128.0
1013840011.0,40.7703095,-73.9673596,A7,1.0,2084.0,7420.0,5.0,1.0,1.0,1984.0,1484.0
1013840013.0,40.7702354,-73.9671864,B9,1.0,3213.0,13792.0,6.0,2.0,2.0,1924.0,2298.6666666666665
1013800030.0,40.7671504,-73.9676247,W6,8.0,3515.0,16086.0,6.0,1.0,2.0,1908.0,2681.0
1010410061.0,40.7638854,-73.9882533,C7,4.0,2510.0,12432.0,6.0,25.0,29.0,1920.0,2072.0
1014480040.0,40.7694441,-73.9563995,C4,2.0,2554.0,5516.0,4.0,20.0,20.0,1910.0,1379.0
1010430017.0,40.7642667,-73.9863328,D4,3.0,10837.0,41900.0,5.0,33.0,33.0,1910.0,8380.0
1013790021.0,40.7667802,-73.9687007,D4,3.0,11045.0,104075.0,12.0,43.0,46.0,1922.0,8672.916666666666
1013790036.0,40.7664587,-73.9676539,C1,2.0,2025.0,9531.0,6.0,8.0,8.0,1920.0,1588.5
1009990053.0,40.7585628,-73.9836773,K2,5.0,1883.0,7000.0,3.0,0.0,1.0,1920.0,2333.3333333333335
1009990009.0,40.7584064,-73.9840816,O6,5.0,5025.0,61160.0,14.0,0.0,2.0,1928.0,4368.571428571428
1009990054.0,40.7586232,-73.9838217,D6,4.0,7112.0,66182.0,13.0,103.0,105.0,1979.0,5090.923076923077
1009990003.0,40.7585738,-73.9844317,O6,5.0,16842.0,236119.0,17.0,0.0,84.0,1925.0,13889.35294117647
1009990011.0,40.7583652,-73.9839805,K4,4.0,1883.0,6972.0,4.0,0.0,3.0,1920.0,1743.0
1010180028.0,40.7591614,-73.9854747,K4,4.0,5200.0,19764.0,3.0,0.0,1.0,1924.0,6588.0
1010000062.0,40.7595592,-73.9840308,K4,4.0,1975.0,3450.0,4.0,0.0,1.0,1920.0,862.5
1010180016.0,40.7593701,-73.9863735,H2,5.0,5020.0,61892.0,21.0,0.0,0.0,2021.0,2947.2380952380954
1010000001.0,40.7592298,-73.9840995,H1,5.0,16066.0,369864.0,42.0,0.0,4.0,1909.0,8806.285714285714
1010180139.0,40.7592821,-73.9854278,K4,4.0,1503.0,5159.0,4.0,0.0,1.0,1920.0,1289.75
1010180065.0,40.759068,-73.984973,K1,5.0,3324.0,3000.0,1.0,0.0,1.0,2008.0,3000.0
1010210009.0,40.7614862,-73.9856222,M3,8.0,1485.0,6555.0,5.0,0.0,1.0,1910.0,1311.0
1010200014.0,40.7606792,-73.9855827,J4,5.0,8034.0,7200.0,4.0,0.0,1.0,1924.0,1800.0
1010200005.0,40.7608934,-73.9860916,D8,3.0,24100.0,475327.0,42.0,477.0,483.0,1989.0,11317.309523809523
1010180054.0,40.7598065,-73.9866333,C7,4.0,2510.0,9175.0,5.0,12.0,13.0,1910.0,1835.0
1010180057.0,40.7599548,-73.9869834,J4,5.0,10050.0,19201.0,4.0,0.0,1.0,1926.0,4800.25
1010180061.0,40.760114,-73.987283,K2,5.0,8042.0,22073.0,4.0,0.0,7.0,1928.0,5518.25
1010190012.0,40.7601001,-73.9861568,J4,5.0,10050.0,23600.0,2.0,0.0,1.0,1928.0,11800.0
1010190054.0,40.760435,-73.986182,K4,4.0,3360.0,10568.0,5.0,7.0,10.0,1910.0,2113.6
1010190060.0,40.7606629,-73.9866404,S5,4.0,1754.0,5753.0,5.0,6.0,7.0,1910.0,1150.6
1013980148.0,40.7649568,-73.9655428,A4,1.0,2008.0,4420.0,5.0,1.0,1.0,1899.0,884.0
1013980024.0,40.7647345,-73.9657848,A4,1.0,1222.0,2640.0,3.0,1.0,1.0,1899.0,880.0
1013990041.0,40.7653242,-73.9644849,A4,1.0,1607.0,3313.0,3.0,1.0,1.0,1899.0,1104.3333333333333
1013980048.0,40.764932,-73.9654887,O2,5.0,1506.0,3824.0,4.0,0.0,1.0,1800.0,956.0
1014010042.0,40.7666717,-73.9637766,Z4,8.0,15062.0,115000.0,13.0,0.0,4.0,1961.0,8846.153846153846
1014000040.0,40.7659498,-73.9637157,K4,4.0,1327.0,5300.0,4.0,1.0,4.0,1910.0,1325.0
1014000038.0,40.7658016,-73.9638204,S5,4.0,1300.0,4000.0,4.0,6.0,7.0,1910.0,1000.0
1013990032.0,40.7650773,-73.9646619,A4,1.0,1506.0,3582.0,3.0,1.0,1.0,1899.0,1194.0
1014020013.0,40.767693,-73.9646606,W5,8.0,31129.0,243810.0,18.0,0.0,7.0,1981.0,13545.0
1013980032.0,40.7644434,-73.9651352,B1,1.0,1820.0,4400.0,4.0,2.0,2.0,1901.0,1100.0
1013980041.0,40.7646958,-73.9649582,D3,3.0,2699.0,11169.0,6.0,5.0,5.0,1900.0,1861.5
1013980025.0,40.7646988,-73.9656982,A4,1.0,1607.0,4725.0,4.0,1.0,1.0,1899.0,1181.25
1010360149.0,40.7601993,-73.989503,C2,2.0,2008.0,4133.0,4.0,6.0,6.0,1924.0,1033.25
1010340038.0,40.7583137,-73.9896801,D6,4.0,2512.0,15225.0,6.0,9.0,10.0,2010.0,2537.5
1010340027.0,40.7583466,-73.9897595,C4,2.0,2510.0,9940.0,5.0,20.0,20.0,1920.0,1988.0
1010330020.0,40.7579515,-73.9907667,C7,4.0,2510.0,9219.0,5.0,12.0,13.0,1920.0,1843.8
1010330046.0,40.7582534,-73.9907053,C6,2.0,5020.0,19390.0,5.0,40.0,40.0,1930.0,3878.0
1010340032.0,40.7583301,-73.9894022,K4,4.0,2017.0,5503.0,4.0,4.0,5.0,1920.0,1375.75
1010340037.0,40.7585964,-73.9895754,H1,5.0,27615.0,450000.0,34.0,9.0,12.0,2009.0,13235.29411764706
1010340044.0,40.7587419,-73.9901421,H2,5.0,8435.0,35420.0,7.0,0.0,1.0,2016.0,5060.0
1010340046.0,40.7588874,-73.9902684,C7,4.0,4418.0,18580.0,6.0,35.0,37.0,1920.0,3096.6666666666665
1010350013.0,40.7593869,-73.9902936,O2,5.0,10042.0,16184.0,2.0,0.0,0.0,1923.0,8092.0
1010360009.0,40.7601966,-73.9902646,C4,2.0,2512.0,9685.0,5.0,20.0,20.0,1920.0,1937.0
1010360014.0,40.7599303,-73.989633,D4,3.0,17587.0,127000.0,10.0,217.0,217.0,1924.0,12700.0
1010360021.0,40.7597519,-73.989207,H9,5.0,5452.0,42831.0,8.0,0.0,180.0,1900.0,5353.875
1010360047.0,40.7601471,-73.9893766,K9,5.0,2010.0,5166.0,3.0,6.0,7.0,1920.0,1722.0
1010360001.0,40.7603229,-73.9908494,C7,4.0,2510.0,11897.0,5.0,16.0,20.0,1920.0,2379.4
1010360048.0,40.7601746,-73.9894416,C2,2.0,4020.0,4133.0,3.0,6.0,6.0,1900.0,1377.6666666666667
1010360051.0,40.7602817,-73.9896943,C7,4.0,2010.0,6528.0,3.0,10.0,11.0,1920.0,2176.0
1010360159.0,40.7605617,-73.990362,C3,2.0,1682.0,2973.0,3.0,4.0,4.0,1920.0,991.0
1010350046.0,40.7594692,-73.989716,C6,2.0,1757.0,3268.0,4.0,6.0,6.0,1920.0,817.0
1010350146.0,40.7594912,-73.9897702,S5,4.0,1757.0,3756.0,3.0,5.0,6.0,1925.0,1252.0
1010360049.0,40.7602268,-73.9895679,C7,4.0,2010.0,3864.0,3.0,11.0,13.0,1920.0,1288.0
1010360053.0,40.7603503,-73.9898639,S3,4.0,1566.0,3775.0,3.0,3.0,4.0,1920.0,1258.3333333333333
1010360028.0,40.7596311,-73.9889219,D3,3.0,12563.0,44466.0,6.0,85.0,85.0,1914.0,7411.0
1010350037.0,40.7592578,-73.9892143,J4,5.0,13389.0,39762.0,5.0,0.0,1.0,1924.0,7952.4
1010360062.0,40.7607346,-73.9906255,S3,4.0,1260.0,4240.0,4.0,3.0,4.0,1920.0,1060.0
1010350017.0,40.7592249,-73.9897919,O6,5.0,23525.0,181021.0,10.0,0.0,75.0,1931.0,18102.1
1010350029.0,40.7588543,-73.9890231,O5,5.0,10040.0,40500.0,4.0,0.0,4.0,1928.0,10125.0
1010350036.0,40.7591013,-73.9888426,O5,5.0,10041.0,29268.0,3.0,0.0,5.0,1928.0,9756.0
1010360163.0,40.7606852,-73.9906616,C7,4.0,1260.0,4240.0,4.0,8.0,9.0,1920.0,1060.0
1010360142.0,40.7599989,-73.9890265,S5,4.0,1673.0,3296.0,3.0,5.0,6.0,1920.0,1098.6666666666667
1010340031.0,40.7582835,-73.9894383,K4,4.0,2017.0,7760.0,4.0,4.0,5.0,1920.0,1940.0
1010360052.0,40.7603174,-73.9897809,H3,5.0,3575.0,19158.0,6.0,21.0,22.0,1920.0,3193.0
1013980123.0,40.764751,-73.9658209,S0,4.0,1255.0,2720.0,4.0,1.0,3.0,1899.0,680.0
1010200035.0,40.7603908,-73.9840811,K2,5.0,2145.0,4830.0,2.0,0.0,4.0,1920.0,2415.0
1010200136.0,40.7604732,-73.9841786,K2,5.0,1026.0,3090.0,3.0,0.0,1.0,1925.0,1030.0
1010190061.0,40.7607617,-73.9868208,Y1,8.0,5900.0,11218.0,2.0,0.0,0.0,1974.0,5609.0
1010210001.0,40.7618265,-73.9858171,D6,4.0,35167.0,578099.0,40.0,550.0,554.0,1998.0,14452.475
1010210026.0,40.7608848,-73.9839114,O4,5.0,22015.0,561139.0,34.0,0.0,7.0,1988.0,16504.08823529412
1010210048.0,40.7614833,-73.9847703,O5,5.0,2008.0,7550.0,5.0,0.0,6.0,1920.0,1510.0
1010210049.0,40.7615108,-73.9848389,K4,4.0,2008.0,5504.0,3.0,0.0,2.0,1920.0,1834.6666666666667
1010180013.0,40.7594552,-73.9865756,M1,8.0,7531.0,47123.0,7.0,0.0,1.0,1919.0,6731.857142857143
1010180044.0,40.759477,-73.9858501,O6,5.0,3300.0,33659.0,10.0,0.0,23.0,1923.0,3365.9
1010190001.0,40.7605092,-73.9869978,D6,4.0,13983.0,463143.0,52.0,464.0,465.0,2001.0,8906.596153846154
1010190005.0,40.7603692,-73.9867415,J4,5.0,8800.0,20022.0,4.0,0.0,3.0,1926.0,5005.5
1010190010.0,40.7601962,-73.9863914,K5,5.0,5028.0,15587.0,2.0,0.0,1.0,2012.0,7793.5
1010200046.0,40.7606188,-73.9850774,H1,5.0,35275.0,843131.0,46.0,0.0,10.0,1987.0,18328.934782608696
1010200057.0,40.7611678,-73.9859797,H3,5.0,4017.0,21273.0,7.0,0.0,1.0,1925.0,3039.0
1010200059.0,40.7612474,-73.986171,D6,4.0,8034.0,134477.0,28.0,138.0,139.0,2025.0,4802.75
1010210037.0,40.7611923,-73.9839004,K2,5.0,2800.0,8034.0,3.0,0.0,3.0,1911.0,2678.0
1010210045.0,40.7614229,-73.9845429,J5,5.0,8998.0,34520.0,4.0,0.0,4.0,1930.0,8630.0
1010210005.0,40.7616372,-73.985911,K5,5.0,2510.0,4515.0,1.0,0.0,1.0,1910.0,4515.0
1010210015.0,40.7612583,-73.985005,J4,5.0,10050.0,22695.0,4.0,0.0,1.0,1921.0,5673.75
1010200038.0,40.7604485,-73.9842869,K4,4.0,7074.0,28202.0,3.0,0.0,4.0,1930.0,9400.666666666666
1010200049.0,40.7609015,-73.9853444,N2,8.0,4017.0,28117.0,9.0,0.0,1.0,1903.0,3124.1111111111113
1010190008.0,40.7602676,-73.9865502,G1,10.0,5175.0,20072.0,4.0,0.0,1.0,1930.0,5018.0
1010200036.0,40.7604732,-73.9840234,K4,4.0,1020.0,4080.0,4.0,0.0,2.0,1925.0,1020.0
1010180055.0,40.7598395,-73.9867091,D7,4.0,2510.0,10175.0,5.0,16.0,17.0,1890.0,2035.0
1010210012.0,40.7613736,-73.9852793,G1,10.0,7530.0,27618.0,4.0,0.0,1.0,1920.0,6904.5
1010210007.0,40.761574,-73.9857413,M1,8.0,8156.0,8064.0,1.0,0.0,2.0,1910.0,8064.0
1010180026.0,40.7589528,-73.9855867,K2,5.0,4350.0,15450.0,3.0,0.0,1.0,2008.0,5150.0
1009990048.0,40.7584035,-73.9832911,H3,5.0,3766.0,30375.0,9.0,0.0,1.0,1939.0,3375.0
1009990046.0,40.7583651,-73.9831684,H3,5.0,3581.0,18370.0,7.0,0.0,2.0,1910.0,2624.285714285714
1010010006.0,40.7597045,-73.9832836,H1,5.0,13153.0,277509.0,35.0,0.0,2.0,2018.0,7928.828571428571
1010020001.0,40.7605196,-73.982843,O4,5.0,62459.0,1020000.0,32.0,0.0,7.0,1999.0,31875.0
1009990017.0,40.7581345,-73.9834283,H3,5.0,3766.0,27250.0,9.0,0.0,2.0,1902.0,3027.777777777778
1009990019.0,40.75814,-73.9830385,O4,5.0,26100.0,646995.0,25.0,0.0,40.0,1987.0,25879.8
1009990029.0,40.7578984,-73.9825188,O4,5.0,42049.0,1047390.0,42.0,0.0,50.0,1970.0,24937.85714285714
1010000029.0,40.7586641,-73.9823995,O4,5.0,84855.0,1984228.0,45.0,0.0,109.0,1973.0,44093.955555555556
1013980029.0,40.7645615,-73.965377,S2,4.0,2008.0,4592.0,4.0,2.0,3.0,1920.0,1148.0
1013980026.0,40.7646576,-73.9655971,A4,1.0,1607.0,3200.0,3.0,1.0,1.0,1899.0,1066.6666666666667
1014000069.0,40.7669881,-73.9663829,D4,3.0,6034.0,67600.0,13.0,16.0,16.0,1913.0,5200.0
1013980042.0,40.7647398,-73.9650267,D5,3.0,2511.0,6865.0,4.0,4.0,4.0,1920.0,1716.25
1014040041.0,40.7684498,-73.9621764,D6,4.0,5222.0,36745.0,9.0,19.0,20.0,1913.0,4082.777777777778
1014030033.0,40.7678407,-73.9630612,D4,3.0,84015.0,914921.0,28.0,378.0,391.0,1959.0,32675.75
1013990030.0,40.7651597,-73.9648496,A4,1.0,1607.0,3685.0,4.0,1.0,1.0,1899.0,921.25
1014000029.0,40.76581,-73.9644522,A4,1.0,1883.0,3376.0,4.0,1.0,1.0,1899.0,844.0
1014000001.0,40.7666643,-73.9665203,D4,3.0,10417.0,108817.0,13.0,32.0,36.0,1929.0,8370.538461538461
1013980053.0,40.7651298,-73.9658785,K4,4.0,1528.0,5949.0,4.0,3.0,7.0,1910.0,1487.25
1013990126.0,40.7652668,-73.9651095,A4,1.0,2008.0,5344.0,5.0,1.0,1.0,1899.0,1068.8
1013990013.0,40.7656596,-73.9660334,D4,3.0,10041.0,83036.0,12.0,23.0,27.0,1927.0,6919.666666666667
1010350042.0,40.7593786,-73.9895031,K4,4.0,5021.0,11424.0,3.0,8.0,10.0,1920.0,3808.0
1010340063.0,40.7593843,-73.9915317,K4,4.0,4017.0,7410.0,2.0,2.0,4.0,1920.0,3705.0
1013840026.0,40.7697932,-73.966136,D4,3.0,2711.0,13757.0,6.0,11.0,11.0,1953.0,2292.8333333333335
1013840037.0,40.7697792,-73.9653346,D4,3.0,12552.0,161000.0,20.0,84.0,87.0,1948.0,8050.0
1013780033.0,40.765866,-73.9680838,D4,3.0,15062.0,183919.0,14.0,53.0,53.0,1923.0,13137.07142857143
1019170033.0,40.8126592,-73.9423472,C7,4.0,1088.0,2295.0,3.0,8.0,9.0,1910.0,765.0
1013780066.0,40.766948,-73.9702638,D3,3.0,5021.0,20957.0,5.0,7.0,7.0,1900.0,4191.4
1013780001.0,40.7668136,-73.9707187,D4,3.0,12553.0,116000.0,13.0,14.0,14.0,1916.0,8923.076923076924
1013810059.0,40.7685641,-73.9682847,D6,4.0,2711.0,14980.0,7.0,12.0,14.0,1925.0,2140.0
1010180056.0,40.7598724,-73.9867885,O5,5.0,2511.0,10750.0,5.0,0.0,3.0,1925.0,2150.0
1013830035.0,40.768923,-73.9659018,W3,8.0,2642.0,11235.0,6.0,0.0,4.0,1926.0,1872.5
1013790030.0,40.766511,-73.9680619,D6,4.0,5222.0,41692.0,11.0,38.0,40.0,1929.0,3790.181818181818
1013810008.0,40.7685259,-73.9689598,H5,5.0,4720.0,19764.0,5.0,0.0,1.0,1900.0,3952.8
1014440041.0,40.7668812,-73.9584517,C7,4.0,2510.0,10307.0,5.0,18.0,20.0,1910.0,2061.4
1013780054.0,40.7665361,-73.9695275,K2,5.0,2906.0,15889.0,6.0,0.0,1.0,1996.0,2648.1666666666665
1013790014.0,40.7670548,-73.9693576,O2,5.0,4117.0,18860.0,5.0,0.0,1.0,1932.0,3772.0
1013790017.0,40.7669917,-73.9692024,K4,4.0,5422.0,37428.0,5.5,13.0,20.0,1920.0,6805.090909090909
1016810005.0,40.7925311,-73.9403639,C1,2.0,2876.0,13296.0,6.0,24.0,24.0,1910.0,2216.0
1014280021.0,40.7696972,-73.9580672,C7,4.0,1916.0,9580.0,5.0,16.0,17.0,1910.0,1916.0
1014280133.0,40.7702902,-73.9584134,C4,2.0,1703.0,6465.0,4.0,8.0,8.0,1920.0,1616.25
1014280032.0,40.7702462,-73.9583088,A4,1.0,1703.0,4794.0,4.0,1.0,1.0,1920.0,1198.5
1014280031.0,40.7701995,-73.9582005,C5,2.0,1703.0,3680.0,4.0,8.0,8.0,1910.0,920.0
1014280008.0,40.7702905,-73.959186,D3,3.0,2554.0,12000.0,5.0,24.0,24.0,1910.0,2400.0
1014280120.0,40.7697961,-73.9582043,C7,4.0,1277.0,5135.0,5.0,8.0,10.0,1920.0,1027.0
1014280024.0,40.769903,-73.9579696,C7,4.0,2550.0,6935.0,4.0,11.0,12.0,1910.0,1733.75
1014240017.0,40.7673403,-73.9603286,C5,2.0,2510.0,10050.0,5.0,16.0,16.0,1890.0,2010.0
1010590102.0,40.7641437,-73.991856,S3,4.0,1285.0,4016.0,4.0,3.0,4.0,1920.0,1004.0
1010330045.0,40.758204,-73.9905825,C4,2.0,2510.0,9660.0,5.0,20.0,20.0,1930.0,1932.0
1010340019.0,40.7586129,-73.9903912,C6,2.0,2510.0,9535.0,5.0,15.0,15.0,1900.0,1907.0
1010340010.0,40.7587118,-73.9906294,C4,2.0,2510.0,8715.0,5.0,19.0,19.0,1910.0,1743.0
1010330001.0,40.7586158,-73.9919072,D6,4.0,25707.0,249052.0,23.0,256.0,258.0,2002.0,10828.347826086956
1010330009.0,40.7582727,-73.9915102,D8,3.0,10459.0,230000.0,41.0,268.0,272.0,2003.0,5609.756097560976
1010330048.0,40.7583028,-73.9908244,C4,2.0,2500.0,9495.0,5.0,22.0,22.0,1930.0,1899.0
1010330109.0,40.7585087,-73.99129,D7,4.0,12054.0,66283.0,7.0,52.0,54.0,2001.0,9469.0
1010330162.0,40.7587942,-73.992001,S3,4.0,1608.0,4020.0,4.0,3.0,4.0,1920.0,1005.0
1010340004.0,40.7592827,-73.9916075,K1,5.0,4500.0,4500.0,1.0,0.0,2.0,1958.0,4500.0
1019080133.0,40.8069851,-73.9465062,S1,4.0,1275.0,3825.0,4.0,1.0,2.0,1909.0,956.25
1010010004.0,40.7599928,-73.9836589,K4,4.0,2500.0,14420.0,6.0,0.0,1.0,1920.0,2403.3333333333335
1010010055.0,40.7598994,-73.9829983,H2,5.0,6925.0,71615.0,13.0,0.0,3.0,1903.0,5508.846153846154
1010010058.0,40.7599927,-73.9831968,K4,4.0,2100.0,5272.0,4.0,4.0,6.0,1920.0,1318.0
1010010059.0,40.7600421,-73.9833051,D6,4.0,4775.0,22645.0,6.0,30.0,32.0,1930.0,3774.1666666666665
1010010157.0,40.7599625,-73.9831319,K4,4.0,2225.0,5173.0,4.0,2.0,4.0,1920.0,1293.25
1010010001.0,40.759861,-73.983825,O6,5.0,3355.0,47125.0,13.0,0.0,2.0,1920.0,3625.0
1010010029.0,40.7593805,-73.9820672,O4,5.0,102452.0,2636182.0,51.0,0.0,71.0,1971.0,51689.8431372549
1014450047.0,40.7676799,-73.9584078,D3,3.0,2510.0,9635.0,5.0,20.0,20.0,1920.0,1927.0
1010010101.0,40.7598061,-73.9836842,K2,5.0,839.0,2855.0,4.0,0.0,2.0,1920.0,713.75
1010010102.0,40.7598089,-73.9835506,K4,4.0,3420.0,5820.0,4.0,0.0,5.0,1910.0,1455.0
1010010003.0,40.7599351,-73.9837022,K4,4.0,2500.0,11000.0,5.0,2.0,4.0,1920.0,2200.0
1010000007.0,40.7590651,-73.983706,HB,5.0,8040.0,60619.0,10.0,0.0,2.0,1906.0,6061.9
1009990111.0,40.7583405,-73.9839192,K9,5.0,1883.0,6972.0,4.0,0.0,3.0,1920.0,1743.0
1010210036.0,40.7610989,-73.9836442,K4,4.0,3735.0,11205.0,3.0,0.0,3.0,1921.0,3735.0
1014480003.0,40.7696063,-73.9572117,D4,3.0,25542.0,350000.0,37.0,235.0,244.0,1967.0,9459.45945945946
1014450029.0,40.76707,-73.9568848,C7,4.0,1881.0,6000.0,4.0,10.0,11.0,1910.0,1500.0
1014440023.0,40.7661865,-73.9575785,D4,3.0,9957.0,134070.0,18.0,133.0,137.0,1963.0,7448.333333333333
1014450034.0,40.7672459,-73.9573828,C4,2.0,2510.0,9735.0,5.0,20.0,20.0,1925.0,1947.0
1014450040.0,40.7675288,-73.9580541,D1,3.0,15062.0,59000.0,7.0,67.0,67.0,1959.0,8428.57142857143
1014470046.0,40.7690107,-73.9573348,C6,2.0,2554.0,9000.0,5.0,14.0,14.0,1910.0,1800.0
1014480013.0,40.7691916,-73.9565837,C6,2.0,2562.0,9585.0,5.0,20.0,20.0,1910.0,1917.0
1014450023.0,40.7668259,-73.9571629,D3,3.0,12552.0,105891.0,20.0,150.0,150.0,1975.0,5294.55
1014460151.0,40.7684265,-73.9583135,S3,4.0,1040.0,3755.0,4.0,3.0,4.0,1910.0,938.75
1014450031.0,40.7671772,-73.957224,C4,2.0,7531.0,23785.0,5.0,30.0,30.0,1910.0,4757.0
1014450020.0,40.7669632,-73.9574841,C7,4.0,2536.0,9750.0,5.0,10.0,11.0,1915.0,1950.0
1014480130.0,40.7691748,-73.9555801,B1,1.0,1023.0,2392.0,3.0,2.0,2.0,1910.0,797.3333333333334
1014460042.0,40.7682122,-73.957718,D4,3.0,11919.0,132385.0,19.0,42.0,42.0,1930.0,6967.631578947368
1014450130.0,40.7671113,-73.9570725,M1,8.0,2510.0,4267.0,2.0,0.0,1.0,1954.0,2133.5
1014470047.0,40.7690602,-73.9574539,D4,3.0,5110.0,19376.0,5.0,40.0,40.0,1910.0,3875.2
1014470040.0,40.7688102,-73.956862,C5,2.0,2554.0,9620.0,5.0,20.0,20.0,1910.0,1924.0
1014470031.0,40.7685272,-73.9561943,D3,3.0,5110.0,20730.0,5.0,39.0,39.0,1910.0,4146.0
1014480012.0,40.7692246,-73.9566631,C6,2.0,2554.0,9530.0,5.0,20.0,20.0,1910.0,1906.0
1014470030.0,40.768486,-73.9559055,D6,4.0,5100.0,22015.0,5.0,24.0,25.0,1920.0,4403.0
1010340009.0,40.7587612,-73.9907449,C4,2.0,5010.0,19860.0,5.0,30.0,30.0,1910.0,3972.0
1010340018.0,40.7586486,-73.9904778,I7,8.0,2510.0,7500.0,5.0,0.0,1.0,1920.0,1500.0
1010340048.0,40.7589917,-73.9906041,G1,10.0,19815.0,44564.0,4.0,0.0,1.0,1959.0,11141.0
1010340058.0,40.759258,-73.9911527,K2,5.0,2510.0,5025.0,2.0,0.0,1.0,1958.0,2512.5
1010340059.0,40.7592937,-73.9912357,C4,2.0,2552.0,7575.0,4.0,5.0,6.0,1910.0,1893.75
1010590163.0,40.7643852,-73.9916863,C6,2.0,1245.0,4660.0,5.0,5.0,5.0,1910.0,932.0
1010590003.0,40.7641931,-73.9918199,S3,4.0,1285.0,4016.0,4.0,3.0,4.0,1910.0,1004.0
1010570039.0,40.7623293,-73.9906686,C4,2.0,2510.0,9725.0,5.0,20.0,20.0,1920.0,1945.0
1010590028.0,40.7632268,-73.9897768,C4,2.0,3831.0,17240.0,5.0,10.0,10.0,1900.0,3448.0
1010580035.0,40.7628261,-73.989831,C4,2.0,2508.0,9760.0,5.0,17.0,18.0,1901.0,1952.0
