location_id,day,hour,mean_pickups,mean_dropoffs,mean_activity
40,monday,1,16.13,23.29,39.42
40,monday,2,9.96,13.24,23.2
40,monday,3,8.04,6.98,15.02
40,monday,4,16.24,5.86,22.1
40,monday,5,27.84,7.5,35.34
40,monday,6,49.6,20.63,70.23
40,monday,7,66.72,36.35,103.07
40,monday,8,91.55,60.84,152.39
40,monday,9,76.03,49.93,125.96
40,monday,10,60.16,43.91,104.07
40,monday,11,55.16,45.21,100.37
40,monday,12,52.58,48.85,101.43
40,monday,13,51.89,50.11,102.0
40,monday,14,59.46,60.43,119.89
40,monday,15,64.59,70.13,134.72
40,monday,16,72.8,74.83,147.63
40,monday,17,78.58,89.7,168.28
40,monday,18,83.11,102.39,185.5
40,monday,19,69.71,96.3,166.01
40,monday,20,60.42,87.61,148.03
40,monday,21,64.57,85.02,149.59
40,monday,22,59.58,88.27,147.85
40,monday,23,37.62,62.55,100.17
40,saturday,0,108.2,125.21,233.41
40,saturday,1,60.95,86.6,147.55
40,saturday,2,34.93,58.21,93.14
40,saturday,3,19.87,36.79,56.66
40,saturday,4,18.69,21.68,40.37
40,saturday,5,18.9,12.83,31.73
40,saturday,6,27.56,14.74,42.3
40,saturday,7,38.21,26.48,64.69
40,saturday,8,56.68,39.69,96.37
40,saturday,9,78.38,56.42,134.8
40,saturday,10,89.47,80.8,170.27
40,saturday,11,97.17,85.19,182.36
40,saturday,12,101.02,96.38,197.4
40,saturday,13,102.66,97.19,199.85
40,saturday,14,105.3,102.36,207.66
40,saturday,15,107.05,112.07,219.12
40,saturday,16,117.09,128.26,245.35
40,saturday,17,134.92,150.39,285.31
40,saturday,18,153.91,152.25,306.16
40,saturday,19,156.28,151.74,308.02
40,saturday,20,140.45,137.19,277.64
40,saturday,21,139.57,132.21,271.78
40,saturday,22,157.63,143.3,300.93
40,saturday,23,160.2,154.17,314.37
40,sunday,0,123.28,138.55,261.83
40,sunday,1,73.5,101.86,175.36
40,sunday,2,37.15,63.02,100.17
40,sunday,3,22.36,41.74,64.1
40,sunday,4,17.3,25.21,42.51
40,sunday,5,17.95,14.12,32.07
40,sunday,6,25.12,15.08,40.2
40,sunday,7,30.32,24.21,54.53
40,sunday,8,45.61,37.14,82.75
40,sunday,9,62.46,53.1,115.56
40,sunday,10,81.42,70.66,152.08
40,sunday,11,87.96,77.85,165.81
40,sunday,12,96.57,87.22,183.79
40,sunday,13,94.27,87.33,181.6
40,sunday,14,94.02,89.23,183.25
40,sunday,15,89.82,97.1,186.92
40,sunday,16,93.57,100.46,194.03
40,sunday,17,95.37,111.26,206.63
40,sunday,18,97.32,109.99,207.31
40,sunday,19,88.83,100.91,189.74
40,sunday,20,82.23,90.07,172.3
40,sunday,21,78.68,85.93,164.61
40,sunday,22,71.47,80.93,152.4
40,sunday,23,48.05,68.68,116.73
40,thursday,0,32.2,63.09,95.29
40,thursday,1,17.85,31.61,49.46
40,thursday,2,10.04,16.14,26.18
40,thursday,3,7.78,8.52,16.3
40,thursday,4,15.33,6.39,21.72
40,thursday,5,27.05,7.1,34.15
40,thursday,6,50.71,22.79,73.5
40,thursday,7,77.68,39.35,117.03
40,thursday,8,102.86,69.2,172.06
40,thursday,9,91.12,51.66,142.78
40,thursday,10,65.87,48.95,114.82
40,thursday,11,59.98,51.33,111.31
40,thursday,12,57.25,53.78,111.03
40,thursday,13,58.28,54.02,112.3
40,thursday,14,63.58,64.1,127.68
40,thursday,15,74.29,77.75,152.04
40,thursday,16,76.84,87.2,164.04
40,thursday,17,94.26,104.65,198.91
40,thursday,18,117.76,129.95,247.71
40,thursday,19,105.57,129.91,235.48
40,thursday,20,91.84,119.97,211.81
40,thursday,21,103.62,128.02,231.64
40,thursday,22,105.07,142.02,247.09
40,thursday,23,76.98,122.01,198.99
40,tuesday,0,21.22,39.18,60.4
40,tuesday,1,10.98,18.38,29.36
40,tuesday,2,6.49,9.17,15.66
40,tuesday,3,5.36,4.37,9.73
40,tuesday,4,13.75,3.88,17.63
40,tuesday,5,26.53,6.98,33.51
40,tuesday,6,52.31,20.12,72.43
40,tuesday,7,76.02,38.66,114.68
40,tuesday,8,103.34,66.58,169.92
40,tuesday,9,87.94,50.07,138.01
40,tuesday,10,62.69,45.44,108.13
40,tuesday,11,55.3,44.37,99.67
40,tuesday,12,51.89,46.16,98.05
40,tuesday,13,52.16,47.97,100.13
40,tuesday,14,59.87,57.38,117.25
40,tuesday,15,67.12,68.21,135.33
40,tuesday,16,70.36,74.77,145.13
40,tuesday,17,83.44,91.08,174.52
40,tuesday,18,95.98,117.09,213.07
40,tuesday,19,81.6,111.46,193.06
40,tuesday,20,72.2,107.64,179.84
40,tuesday,21,76.43,113.98,190.41
40,tuesday,22,74.11,122.49,196.6
40,tuesday,23,45.34,91.52,136.86
40,wednesday,0,26.53,52.39,78.92
40,wednesday,1,13.84,25.34,39.18
40,wednesday,2,9.61,13.42,23.03
40,wednesday,3,7.57,6.64,14.21
40,wednesday,4,14.95,4.9,19.85
40,wednesday,5,28.03,6.47,34.5
40,wednesday,6,52.11,21.89,74.0
40,wednesday,7,78.19,41.39,119.58
40,wednesday,8,106.82,69.84,176.66
40,wednesday,9,94.4,52.62,147.02
40,wednesday,10,67.79,48.7,116.49
40,wednesday,11,59.35,48.17,107.52
40,wednesday,12,56.03,50.98,107.01
40,wednesday,13,55.15,51.89,107.04
40,wednesday,14,62.8,63.42,126.22
40,wednesday,15,70.94,71.09,142.03
40,wednesday,16,76.61,80.84,157.45
40,wednesday,17,92.32,101.84,194.16
40,wednesday,18,108.2,122.71,230.91
40,wednesday,19,96.73,126.75,223.48
40,wednesday,20,83.34,120.39,203.73
40,wednesday,21,89.61,127.16,216.77
40,wednesday,22,87.15,137.09,224.24
40,wednesday,23,56.02,105.89,161.91
41,friday,0,138.57,193.75,332.32
41,friday,1,83.42,124.89,208.31
41,friday,2,55.29,83.15,138.44
41,friday,3,44.84,58.75,103.59
41,friday,4,63.02,52.45,115.47
41,friday,5,81.54,43.43,124.97
41,friday,6,139.48,80.7,220.18
41,friday,7,244.44,180.17,424.61
41,friday,8,305.12,255.55,560.67
41,friday,9,258.2,253.01,511.21
41,friday,10,223.69,219.61,443.3
41,friday,11,221.45,210.72,432.17
41,friday,12,240.7,224.05,464.75
41,friday,13,247.48,224.48,471.96
41,friday,14,265.34,233.46,498.8
41,friday,15,272.87,260.89,533.76
41,friday,16,287.14,279.39,566.53
41,friday,17,329.88,316.11,645.99
41,friday,18,360.77,347.0,707.77
41,friday,19,342.02,350.8,692.82
41,friday,20,318.67,323.47,642.14
41,friday,21,307.98,306.56,614.54
41,friday,22,303.07,302.35,605.42
41,friday,23,300.98,300.97,601.95
41,monday,0,126.02,154.46,280.48
41,monday,1,70.48,93.61,164.09
41,monday,2,46.48,62.82,109.3
41,monday,3,39.25,43.29,82.54
41,monday,4,56.66,43.65,100.31
41,monday,5,78.0,40.53,118.53
41,monday,6,132.52,71.02,203.54
41,monday,7,223.11,154.27,377.38
41,monday,8,277.07,216.97,494.04
41,monday,9,225.92,214.29,440.21
41,monday,10,189.06,176.58,365.64
41,monday,11,179.27,168.35,347.62
41,monday,12,187.6,171.56,359.16
41,monday,13,199.52,179.01,378.53
41,monday,14,213.03,186.02,399.05
41,monday,15,218.37,207.7,426.07
41,monday,16,228.64,224.08,452.72
41,monday,17,256.77,250.31,507.08
41,monday,18,264.89,259.89,524.78
41,monday,19,224.02,237.87,461.89
41,monday,20,198.53,219.42,417.95
41,monday,21,180.11,208.23,388.34
41,monday,22,166.46,192.98,359.44
41,monday,23,141.25,164.48,305.73
41,saturday,0,256.02,273.4,529.42
41,saturday,1,179.49,216.34,395.83
41,saturday,2,115.59,173.0,288.59
41,saturday,3,81.73,133.45,215.18
41,saturday,4,69.2,102.47,171.67
41,saturday,5,73.95,64.34,138.29
41,saturday,6,98.55,68.26,166.81
41,saturday,7,134.08,98.81,232.89
41,saturday,8,189.46,149.59,339.05
41,saturday,9,233.53,207.96,441.49
41,saturday,10,247.56,242.99,490.55
41,saturday,11,266.85,257.74,524.59
41,saturday,12,284.26,263.53,547.79
41,saturday,13,297.53,273.84,571.37
41,saturday,14,310.88,291.01,601.89
41,saturday,15,322.17,301.56,623.73
41,saturday,16,327.4,308.84,636.24
41,saturday,17,338.83,319.36,658.19
41,saturday,18,361.69,335.72,697.41
41,saturday,19,347.73,344.79,692.52
41,saturday,20,329.71,328.18,657.89
41,saturday,21,327.23,310.1,637.33
41,saturday,22,331.26,313.03,644.29
41,saturday,23,319.81,317.02,636.83
41,sunday,0,274.79,291.17,565.96
41,sunday,1,202.74,240.02,442.76
41,sunday,2,128.48,185.94,314.42
41,sunday,3,89.93,149.8,239.73
41,sunday,4,73.25,118.95,192.2
41,sunday,5,72.37,70.82,143.19
41,sunday,6,89.57,61.62,151.19
41,sunday,7,113.9,92.4,206.3
41,sunday,8,142.81,127.83,270.64
41,sunday,9,207.01,230.96,437.97
41,sunday,10,235.33,297.68,533.01
41,sunday,11,245.55,279.26,524.81
41,sunday,12,271.89,251.75,523.64
41,sunday,13,280.33,253.71,534.04
41,sunday,14,285.28,255.05,540.33
41,sunday,15,285.13,258.74,543.87
41,sunday,16,268.74,256.74,525.48
41,sunday,17,277.55,261.5,539.05
41,sunday,18,283.82,260.3,544.12
41,sunday,19,257.4,252.53,509.93
41,sunday,20,243.83,240.62,484.45
41,sunday,21,225.12,231.49,456.61
41,sunday,22,201.83,222.29,424.12
41,sunday,23,176.86,197.95,374.81
41,thursday,0,119.3,159.36,278.66
41,thursday,1,69.44,96.26,165.7
41,thursday,2,44.46,62.1,106.56
41,thursday,3,37.46,45.18,82.64
41,thursday,4,57.38,42.41,99.79
41,thursday,5,83.7,40.2,123.9
41,thursday,6,145.41,77.08,222.49
41,thursday,7,252.59,172.98,425.57
41,thursday,8,318.25,243.7,561.95
41,thursday,9,266.42,241.95,508.37
41,thursday,10,217.18,206.37,423.55
41,thursday,11,207.28,194.1,401.38
41,thursday,12,217.02,197.26,414.28
41,thursday,13,225.77,197.65,423.42
41,thursday,14,245.16,211.56,456.72
41,thursday,15,255.27,238.23,493.5
41,thursday,16,263.2,259.54,522.74
41,thursday,17,310.8,297.59,608.39
41,thursday,18,323.94,317.16,641.1
41,thursday,19,290.03,299.5,589.53
41,thursday,20,268.7,283.1,551.8
41,thursday,21,252.06,278.06,530.12
41,thursday,22,234.34,270.36,504.7
41,thursday,23,203.75,244.39,448.14
41,tuesday,0,90.23,124.73,214.96
41,tuesday,1,48.84,71.85,120.69
41,tuesday,2,32.01,45.84,77.85
41,tuesday,3,28.89,31.13,60.02
41,tuesday,4,53.52,34.2,87.72
41,tuesday,5,77.3,38.08,115.38
41,tuesday,6,140.56,73.14,213.7
41,tuesday,7,245.42,164.68,410.1
41,tuesday,8,306.2,233.43,539.63
41,tuesday,9,252.08,231.1,483.18
41,tuesday,10,204.12,196.64,400.76
41,tuesday,11,191.01,176.53,367.54
41,tuesday,12,199.16,183.2,382.36
41,tuesday,13,208.93,180.8,389.73
41,tuesday,14,223.91,192.61,416.52
41,tuesday,15,234.43,218.9,453.33
41,tuesday,16,234.63,235.3,469.93
41,tuesday,17,274.82,269.08,543.9
41,tuesday,18,281.59,283.31,564.9
41,tuesday,19,244.92,269.72,514.64
41,tuesday,20,220.26,248.79,469.05
41,tuesday,21,210.92,241.28,452.2
41,tuesday,22,181.12,231.7,412.82
41,tuesday,23,152.93,194.92,347.85
41,wednesday,0,106.25,139.63,245.88
41,wednesday,1,58.39,83.9,142.29
41,wednesday,2,37.96,53.57,91.53
41,wednesday,3,33.42,38.67,72.09
41,wednesday,4,53.55,38.48,92.03
41,wednesday,5,77.6,38.61,116.21
41,wednesday,6,144.84,73.13,217.97
41,wednesday,7,249.24,167.82,417.06
41,wednesday,8,320.47,238.52,558.99
41,wednesday,9,261.93,237.95,499.88
41,wednesday,10,216.66,202.18,418.84
41,wednesday,11,198.66,184.6,383.26
41,wednesday,12,207.78,189.35,397.13
41,wednesday,13,215.77,191.57,407.34
41,wednesday,14,232.02,199.86,431.88
41,wednesday,15,239.9,225.22,465.12
41,wednesday,16,246.55,246.82,493.37
41,wednesday,17,294.63,284.99,579.62
41,wednesday,18,307.95,312.48,620.43
41,wednesday,19,271.03,300.8,571.83
41,wednesday,20,242.16,265.91,508.07
41,wednesday,21,250.41,263.81,514.22
41,wednesday,22,212.01,249.14,461.15
41,wednesday,23,173.39,222.39,395.78
42,friday,0,212.77,311.19,523.96
42,friday,1,142.9,208.07,350.97
42,friday,2,104.06,140.36,244.42
42,friday,3,95.01,96.12,191.13
42,friday,4,116.34,74.16,190.5
42,friday,5,132.35,64.14,196.49
42,friday,6,239.87,115.17,355.04
42,friday,7,416.3,293.53,709.83
